	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	date	likes	retweets	text	filtered_text	polarity	subjectivity
337	337	337	337	337	337	337	337	337	337	Tue Apr 10 20:03:33 +0000 2018	0	0	"RT @EllaaaCruzzz: Al-Waleed runs Obama
Obama runs Zuckerberg
Al-Waleed owns Dorsey of Twitter
That means Al-Waleed runs both Facebook &amp; Twi…"	ellaaacruzzz alwaleed run obamaobama run zuckerbergalwaleed own dorsey of twitterthat mean alwaleed run both facebook amp twi	0.14375	0.84375
338	338	338	338	338	338	338	338	338	338	Tue Apr 10 20:03:33 +0000 2018	0	0	Gun Review: Hi-Point 1095TS Edge 10mm Carbine - The Truth About Guns As soon as I heard that Hi-Point was making a 1 https://t.co/bEFIJMaLMF	gun review hipoint 1095ts edge 10mm carbine the truth about guns as soon asi hear that hipoint be make a 1	0.0	0.0
339	339	339	339	339	339	339	339	339	339	Tue Apr 10 20:03:34 +0000 2018	0	0	Disappointed by the willingness of councilmembers @AnitaBondsDC @ChmnMendelson and @cmdgrosso  to reduce the number… https://t.co/D1rg1lk669	disappointed by the willingness of councilmembers anitabondsdc chmnmendelson and cmdgrosso to reduce the number	-0.75	0.75
340	340	340	340	340	340	340	340	340	340	Tue Apr 10 20:03:34 +0000 2018	0	0	RT @kkumrii: when u don’t know whether to feel envious or thankful for your boyfriend/drift partner’s guns https://t.co/vcJw5v2IGA	kkumrii when u dont know whether to feel envious or thankful for your boyfrienddrift partner gun	0.0	0.0
341	341	341	341	341	341	341	341	341	341	Tue Apr 10 20:03:34 +0000 2018	0	0	RT @cpriyad03: Women across the globe are fighting for #equalpayday.V few women from 1 country R fighting 4 rights to work in the United St…	cpriyad03 women across the globe be fight for equalpaydayv few women from 1 country r fight 4 right to work in the united st	0.042857142857142844	0.31785714285714284
342	342	342	342	342	342	342	342	342	342	Tue Apr 10 20:03:35 +0000 2018	0	0	RT @WBEplantlady: Here is guy who wants to violate your constitutional rights past.  The wrong person is on trial.  Once he steals your und…	wbeplantlady here be guy who want to violate your constitutional right past the wrong person be on trial once he steal your und	-0.15476190476190477	0.5619047619047619
343	343	343	343	343	343	343	343	343	343	Tue Apr 10 20:03:34 +0000 2018	0	0	Come talk with us about the Internet Bill of rights. Meetings Avery night at 9pm eastern. Discord channel in my bio… https://t.co/LAvtUwHyZ3	come talk with us about the internet bill of right meetings avery night at 9pm eastern discord channel in my bio	0.2857142857142857	0.5357142857142857
344	344	344	344	344	344	344	344	344	344	Tue Apr 10 20:03:35 +0000 2018	0	0	RT @NTN24: 📺 Ricardo Montaner hablará en @LaTardeNTN24 sobre la campaña de solidaridad por Venezuela que realizará con Human Rights Watch |…	ntn24 ricardo montaner hablará en latardentn24 sobre la campaña de solidaridad por venezuela que realizará con human rights watch	0.0	0.1
345	345	345	345	345	345	345	345	345	345	Tue Apr 10 20:03:35 +0000 2018	0	0	@Rainovertrees @huntryoungquist @q_administrator @andreuswolf @m_m_myers @MalachiteTiger This is an asinine complai… https://t.co/zxLX2n58ZD	rainovertrees huntryoungquist q_administrator andreuswolf m_m_myers malachitetiger this be an asinine complai	0.0	0.0
346	346	346	346	346	346	346	346	346	346	Tue Apr 10 20:03:36 +0000 2018	0	0	@vespasian85 @boomer92 @JB3363 @ABC Yea cuz you know, white conservative teens with pink shirts and guns have a his… https://t.co/sh09wMiJk4	vespasian85 boomer92 jb3363 abc yea cuz you know white conservative teens with pink shirt and gun have a his	-0.05	0.15
347	347	347	347	347	347	347	347	347	347	Tue Apr 10 20:03:36 +0000 2018	0	0	RT @AliAbunimah: These enthusiastic young snipers seem like perfect candidates for one of @EUinIsrael’s many funded exchange programs for I…	aliabunimah these enthusiastic young snipers seem like perfect candidates for one of euinisraels many fund exchange program for i	0.55	0.7
348	348	348	348	348	348	348	348	348	348	Tue Apr 10 20:03:37 +0000 2018	0	0	Seeing @naral and @PPFA talk about  #EqualPayDay is laughable as they deny #equalrights every day by killing thousa… https://t.co/KKygmol6Gd	seeing naral and ppfa talk about equalpayday be laughable as they deny equalrights every day by kill thousa	-0.5	1.0
349	349	349	349	349	349	349	349	349	349	Tue Apr 10 20:03:37 +0000 2018	0	0	RT @IncorrectEn: @MintyTeaboy @grrrahh @GuitarMoog @nickynoo007 @FinalSayForAll For my diverse family, who stand to lose their rights to li…	incorrecten mintyteaboy grrrahh guitarmoog nickynoo007 finalsayforall for my diverse family who stand to lose their right to li	0.2857142857142857	0.5357142857142857
350	350	350	350	350	350	350	350	350	350	Tue Apr 10 20:03:37 +0000 2018	0	0	RT @culturejedi: But #privacy policies that don’t protect data or civil rights of the most vulnerable users on #Facebook isn’t worth a damn…	culturejedi but privacy policies that dont protect data or civil right of the most vulnerable users on facebook isnt worth a damn	0.1464285714285714	0.4089285714285714
351	351	351	351	351	351	351	351	351	351	Tue Apr 10 20:03:37 +0000 2018	0	0	"RT @LilaGraceRose: The @womensmarch reveals stunning ignorance about the plight of women and children in sexual slavery. 

The vast majorit…"	lilagracerose the womensmarch reveal stun ignorance about the plight of women and children in sexual slavery the vast majorit	0.25	0.9166666666666667
352	352	352	352	352	352	352	352	352	352	Tue Apr 10 20:03:37 +0000 2018	0	0	Uber and Mr darra k we don't need a new app. We need fair income. End your BS and deal with the real issue. PAY!!!!… https://t.co/hecgWX6Toi	uber and mr darra k we dont need a new app we need fair income end your bs and deal with the real issue pay	0.34545454545454546	0.5515151515151515
353	353	353	353	353	353	353	353	353	353	Tue Apr 10 20:03:37 +0000 2018	0	0	RT @WBEplantlady: Here is guy who wants to violate your constitutional rights past.  The wrong person is on trial.  Once he steals your und…	wbeplantlady here be guy who want to violate your constitutional right past the wrong person be on trial once he steal your und	-0.15476190476190477	0.5619047619047619
354	354	354	354	354	354	354	354	354	354	Tue Apr 10 20:03:37 +0000 2018	0	0	India has always been selective in human rights discussions, says Secretary General of Amnesty International - The… https://t.co/JQR3o3V7wU	india have always be selective in human right discussions say secretary general of amnesty international the	0.08392857142857144	0.2839285714285714
355	355	355	355	355	355	355	355	355	355	Tue Apr 10 20:03:38 +0000 2018	0	0	RT @TheMarkyX: The funniest thing you'll read today is the PUBG court documents.  They  argue that they invented health kits and guns https…	themarkyx the funniest thing youll read today be the pubg court document they argue that they invent health kit and gun https	0.0	0.0
356	356	356	356	356	356	356	356	356	356	Tue Apr 10 20:03:38 +0000 2018	0	0	Alex Norris promises public consultation before decision: Montreal police seeking to increase number of stun guns f… https://t.co/s8razXgQKq	alex norris promise public consultation before decision montreal police seek to increase number of stun gun f	0.0	0.06666666666666667
357	357	357	357	357	357	357	357	357	357	Tue Apr 10 20:03:38 +0000 2018	0	0	RT @SaucercrabZero: That's impossible I was assured that making guns is incredibly complex and hard. I was assured of this. https://t.co/pS…	saucercrabzero thats impossible i be assure that make gun be incredibly complex and hard i be assure of this	-0.41944444444444445	0.6472222222222221
358	358	358	358	358	358	358	358	358	358	Tue Apr 10 20:03:38 +0000 2018	0	0	RT @ppglobe: If senators asked the hard questions on Pompeo's record on women's health and rights and discrimination against LGBTQ people a…	ppglobe if senators ask the hard question on pompeos record on womens health and right and discrimination against lgbtq people a	-0.0029761904761904934	0.5386904761904762
359	359	359	359	359	359	359	359	359	359	Tue Apr 10 20:03:38 +0000 2018	0	0	RT @SenTedCruz: David Morales will make an outstanding federal judge. Having worked side-by-side with David in the Texas Attorney General’s…	sentedcruz david morales will make an outstanding federal judge having work sidebyside with david in the texas attorney generals	0.5	0.875
360	360	360	360	360	360	360	360	360	360	Tue Apr 10 20:03:38 +0000 2018	0	0	We ask all the @UNVolunteers @volunteer #volunteers in the world to #solderty with #stateless #activists who arrest… https://t.co/WHTcXNn5v7	we ask all the unvolunteers volunteer volunteer in the world to solderty with stateless activists who arrest	-0.05	0.0
361	361	361	361	361	361	361	361	361	361	Tue Apr 10 20:03:38 +0000 2018	0	0	RT @gul_marjan: #PashtunTahafuzMovement demands the basic human rights for Pashtun in Paskistan guaranteed by constitution of 1973 and UDHR…	gul_marjan pashtuntahafuzmovement demand the basic human right for pashtun in paskistan guarantee by constitution of 1973 and udhr	0.09523809523809523	0.25357142857142856
362	362	362	362	362	362	362	362	362	362	Tue Apr 10 20:03:39 +0000 2018	0	0	Senate Dems introduce 'Privacy Bill of Rights' - CNET https://t.co/gybEvvzLSC	senate dems introduce privacy bill of rights cnet	0.0	0.0
363	363	363	363	363	363	363	363	363	363	Tue Apr 10 20:03:39 +0000 2018	0	0	@AlexWhitcomb I'll be NO ONE know that when they synch their FB with their phones that they're giving up their priv… https://t.co/3SsJ7ADfsB	alexwhitcomb ill be no one know that when they synch their fb with their phone that theyre give up their priv	-0.5	1.0
364	364	364	364	364	364	364	364	364	364	Tue Apr 10 20:03:40 +0000 2018	0	0	"RT @EllaaaCruzzz: Al-Waleed runs Obama
Obama runs Zuckerberg
Al-Waleed owns Dorsey of Twitter
That means Al-Waleed runs both Facebook &amp; Twi…"	ellaaacruzzz alwaleed run obamaobama run zuckerbergalwaleed own dorsey of twitterthat mean alwaleed run both facebook amp twi	0.14375	0.84375
365	365	365	365	365	365	365	365	365	365	Tue Apr 10 20:03:40 +0000 2018	0	0	"RT @watspn1013: 🔥Gun confiscation bans are being put in place now! In America🔥

‼️This is YOUR chance to make your opinion known‼️

🇺🇸Let’s…"	watspn1013 gun confiscation ban be be put in place now in americathis be your chance to make your opinion knownlets	0.0	0.0
366	366	366	366	366	366	366	366	366	366	Tue Apr 10 20:03:40 +0000 2018	0	0	"RT @Aboismailkhan: JI will always fight for the rights of Karachi. Those who have mandate they have ruined this city.

#PakYouthWithJI
#CJP…"	aboismailkhan ji will always fight for the right of karachi those who have mandate they have ruin this citypakyouthwithjicjp	0.2857142857142857	0.5357142857142857
367	367	367	367	367	367	367	367	367	367	Tue Apr 10 20:03:40 +0000 2018	0	0	"RT @SiddonsDan3: Freedom’s Voice: Host @DebbieAAldrich 
“As a proud mother of two, I am a strong believer in the rights to life. We MUST fi…"	siddonsdan3 freedoms voice host debbieaaldrich as a proud mother of two i be a strong believer in the right to life we must fi	0.5063492063492063	0.7563492063492063
368	368	368	368	368	368	368	368	368	368	Tue Apr 10 20:03:40 +0000 2018	0	0	RT @asadabukhalil: Make no mistake about it: Western human rights organizations (and some feminist groups in the case of the war on Afghani…	asadabukhalil make no mistake about it western human right organizations and some feminist group in the case of the war on afghani	0.09523809523809523	0.2119047619047619
369	369	369	369	369	369	369	369	369	369	Tue Apr 10 20:03:41 +0000 2018	0	0	RT @LuvMultimedia: @keith_pochick Aren't these the same folks who say guns don't kill people, people do? Well duh, Sherlock, people commit…	luvmultimedia keith_pochick arent these the same folks who say gun dont kill people people do well duh sherlock people commit	-0.15	0.3625
370	370	370	370	370	370	370	370	370	370	Tue Apr 10 20:03:41 +0000 2018	0	0	RT @PhDInvestor: $SNAP is also owner of Flite, an ad platform. And if you remember in my last posts, they have the rights to share Snapchat…	phdinvestor snap be also owner of flite an ad platform and if you remember in my last post they have the right to share snapchat	0.14285714285714285	0.3011904761904762
371	371	371	371	371	371	371	371	371	371	Tue Apr 10 20:03:41 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
372	372	372	372	372	372	372	372	372	372	Tue Apr 10 20:03:42 +0000 2018	0	0	"RT @paisamila: “black lives matter”
“human rights first”
“immigration reform now”
“the future is female”
“gun control now”
“hope”

i love m…"	paisamila black live matterhuman right firstimmigration reform nowthe future be femalegun control nowhopei love m	0.1510822510822511	0.43880952380952387
373	373	373	373	373	373	373	373	373	373	Tue Apr 10 20:03:42 +0000 2018	0	0	"@OSFKasia In addition to: ""Drug policy should be rooted in dignity and supported by evidence"", I would say it needs… https://t.co/Wsatilwrl5"	osfkasia in addition to drug policy should be root in dignity and support by evidence i would say it need	0.0	0.0
374	374	374	374	374	374	374	374	374	374	Tue Apr 10 20:03:43 +0000 2018	0	0	RT @Nshaikh503: #CJP_ActionAgainstKE #JI_AntiVirus4KE https://t.co/juaCO1kaQu	nshaikh503 cjp_actionagainstke ji_antivirus4ke	0.0	0.0
375	375	375	375	375	375	375	375	375	375	Tue Apr 10 20:03:43 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
376	376	376	376	376	376	376	376	376	376	Tue Apr 10 20:03:43 +0000 2018	0	0	RT @ajplus: 25 young people, aged 7 to 26, sued Colombia’s government for failing to protect the Amazon rainforest from rising deforestatio…	ajplus 25 young people age 7 to 26 sue colombias government for fail to protect the amazon rainforest from rise deforestatio	-0.2	0.35
377	377	377	377	377	377	377	377	377	377	Tue Apr 10 20:03:43 +0000 2018	0	0	RT @kanudhiman: #equalpay When the world is celebrating and ensuring equality for pay rights across all genders, we strive for equal work r…	kanudhiman equalpay when the world be celebrate and ensure equality for pay right across all genders we strive for equal work r	0.14285714285714285	0.39285714285714285
378	378	378	378	378	378	378	378	378	378	Tue Apr 10 20:03:43 +0000 2018	0	0	Muslim Advocates and Color Of Change Demand Independent Civil Rights Audit of Facebook « Muslim Advocates https://t.co/L1b6rLPLiy	muslim advocates and color of change demand independent civil rights audit of facebook muslim advocates	0.0	0.125
379	379	379	379	379	379	379	379	379	379	Tue Apr 10 20:03:43 +0000 2018	0	0	RT @iran_policy: #Iran: On Tuesday, April 10th, a large number of #farmers began gathering in the Khourasgan Square in #Isfahan, People fro…	iran_policy iran on tuesday april 10th a large number of farmers begin gather in the khourasgan square in isfahan people fro	0.21428571428571427	0.42857142857142855
380	380	380	380	380	380	380	380	380	380	Tue Apr 10 20:03:44 +0000 2018	0	0	"RT @TrishaDishes: #SaturdayMorning 
It's very important that you #WakeUp 

#SleepingBeautyProject #OperationMockingbird #GreatAwakening🌞 #Q…"	trishadishes saturdaymorning its very important that you wakeup sleepingbeautyproject operationmockingbird greatawakening q	0.52	1.0
381	381	381	381	381	381	381	381	381	381	Tue Apr 10 20:03:44 +0000 2018	0	0	RT @TomSteyer: If the tipping point isn't Trump's opposition to the free press, his mounting human rights violations, his ongoing efforts t…	tomsteyer if the tip point isnt trumps opposition to the free press his mount human right violations his ongoing efforts t	0.22857142857142856	0.4785714285714286
382	382	382	382	382	382	382	382	382	382	Tue Apr 10 20:03:45 +0000 2018	0	0	RT @JoyAnnReid: When you love guns so much you would torch your career by threatening to rape a child, you love guns way too much. This sho…	joyannreid when you love gun so much you would torch your career by threaten to rape a child you love gun way too much this sho	0.35	0.39999999999999997
383	383	383	383	383	383	383	383	383	383	Tue Apr 10 20:03:45 +0000 2018	0	0	"Let me try to put this eloquently...

Your First Amendment rights are getting the living shit kicked out of them to… https://t.co/qhR2hAsgnS"	let me try to put this eloquentlyyour first amendment right be get the live shit kick out of them to	0.11801948051948051	0.5422619047619048
384	384	384	384	384	384	384	384	384	384	Tue Apr 10 20:03:45 +0000 2018	0	0	"@GunsMelt @ScottSenay @KagroX Legally a ""Firearm"" you need a background check. A rifle can be sold privately. See :… https://t.co/47lC82LB0k"	gunsmelt scottsenay kagrox legally a firearm you need a background check a rifle can be sell privately see	0.1	0.2875
385	385	385	385	385	385	385	385	385	385	Tue Apr 10 20:03:45 +0000 2018	0	0	RT @SaimaKhalidPTI: # Strongly condemns #A very sad &amp; tragic incident , massacre of very innocent men , women &amp; children at Qndooz,Afghanis…	saimakhalidpti strongly condemn a very sad amp tragic incident massacre of very innocent men women amp children at qndoozafghanis	-0.07916666666666669	0.8483333333333334
386	386	386	386	386	386	386	386	386	386	Tue Apr 10 20:03:45 +0000 2018	0	0	"RT @feminiscience: Netflix declined to buy the rights of  ""The Red Pill"", a film that shows compassion for men, for a weakness in which Goo…"	feminiscience netflix decline to buy the right of the red pill a film that show compassion for men for a weakness in which goo	0.14285714285714285	0.26785714285714285
387	387	387	387	387	387	387	387	387	387	Tue Apr 10 20:03:46 +0000 2018	0	0	@miri_iron @string_terry @ChrisHooker777 @shad39 @danpfeiffer Or when college campus liberals that people they don’… https://t.co/SQftgJHrzO	miri_iron string_terry chrishooker777 shad39 danpfeiffer or when college campus liberals that people they don	0.0	0.0
388	388	388	388	388	388	388	388	388	388	Tue Apr 10 20:03:46 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
389	389	389	389	389	389	389	389	389	389	Tue Apr 10 20:03:47 +0000 2018	0	0	I saw some guy put ouma and komaeda on his dr faves list and yet also say that he doesn't believe in lgbt rights	i saw some guy put ouma and komaeda on his dr faves list and yet also say that he doesnt believe in lgbt right	0.2857142857142857	0.5357142857142857
390	390	390	390	390	390	390	390	390	390	Tue Apr 10 20:03:47 +0000 2018	0	0	RT @GoDiegitoGo: If your girlfriend talks to you about her feelings and things she wants to work on and you think that’s her “complaining”,…	godiegitogo if your girlfriend talk to you about her feel and things she want to work on and you think thats her complain	0.0	0.0
391	391	391	391	391	391	391	391	391	391	Tue Apr 10 20:03:47 +0000 2018	0	0	@ABC It's a direct attack on his rights of privacy, attorney client privilege. Chuck, this could happen to you. We… https://t.co/tOZ6CXT9KX	abc its a direct attack on his right of privacy attorney client privilege chuck this could happen to you we	0.19285714285714284	0.46785714285714286
392	392	392	392	392	392	392	392	392	392	Tue Apr 10 20:03:48 +0000 2018	0	0	"RT @Brink_Token: Send 0.5 - 1 ETH get exclusive rights to Brink Inc + 20 Million BRTK + 10 Million of our next tokens and full refund 
+ Bo…"	brink_token send 05 1 eth get exclusive right to brink inc 20 million brtk 10 million of our next tokens and full refund bo	0.2119047619047619	0.36190476190476195
393	393	393	393	393	393	393	393	393	393	Tue Apr 10 20:03:48 +0000 2018	0	0	RT @WarmongerHodges: Neither Labour Friends of Israel nor the Israeli Labor Party have condemned the recent massacre of unarmed Palestinian…	warmongerhodges neither labour friends of israel nor the israeli labor party have condemn the recent massacre of unarm palestinian	0.0	0.25
394	394	394	394	394	394	394	394	394	394	Tue Apr 10 20:03:48 +0000 2018	0	0	RT @ixKylie: i’m wondering why the @aclu—which fights for free speech rights, net neutrality, reproductive justice, trans rights, and more—…	ixkylie im wonder why the acluwhich fight for free speech right net neutrality reproductive justice trans right and more	0.2942857142857143	0.4742857142857143
395	395	395	395	395	395	395	395	395	395	Tue Apr 10 20:03:48 +0000 2018	0	0	RT @BasedMonitored: Guns save lives. https://t.co/8UzeIbi7Kz	basedmonitored guns save live	0.13636363636363635	0.5
396	396	396	396	396	396	396	396	396	396	Tue Apr 10 20:03:49 +0000 2018	0	0	RT @Davos: Colombia has granted the Amazon rainforest the same rights as a human being https://t.co/y0Mm6rn0vl https://t.co/em0Izs0LlR	davos colombia have grant the amazon rainforest the same right as a human be	0.09523809523809523	0.25357142857142856
397	397	397	397	397	397	397	397	397	397	Tue Apr 10 20:03:49 +0000 2018	0	0	"@jcpastrana @FARC_EPueblo @JuanManSantos .
Queso Suizo

Con muchos agujeros de gusanos y huele maluco

Así deja San… https://t.co/Sw9NuX1hy0"	jcpastrana farc_epueblo juanmansantos queso suizocon muchos agujeros de gusanos y huele malucoasí deja san	0.0	0.0
398	398	398	398	398	398	398	398	398	398	Tue Apr 10 20:03:49 +0000 2018	0	0	"RT @I_Fahmida_: how can the police of a country can do this to the students who are just standing for their rights!
#ReformQuotaBD 
#QuotaR…"	i_fahmida_ how can the police of a country can do this to the students who be just stand for their rightsreformquotabd quotar	0.0	0.0
399	399	399	399	399	399	399	399	399	399	Tue Apr 10 20:03:49 +0000 2018	0	0	RT @perrybellegarde: Free, Prior &amp; Informed Consent means #FirstNations have the right to say yes or no &amp; to determine conditions for devel…	perrybellegarde free prior amp informed consent mean firstnations have the right to say yes or no amp to determine condition for devel	0.09330357142857143	0.5058035714285715
400	400	400	400	400	400	400	400	400	400	Tue Apr 10 20:03:49 +0000 2018	0	0	"RT @the_moviebob: Sickening. 

You think it can't get worse, then you get to the part where someone *already* got him to ""sign over"" rights…"	the_moviebob sickening you think it cant get worse then you get to the part where someone already get him to sign over right	-0.33809523809523806	0.7119047619047619
401	401	401	401	401	401	401	401	401	401	Tue Apr 10 20:03:49 +0000 2018	0	0	PIPS (people in power) hate POOPS (people out of power) when they empower themselves. https://t.co/A8q11sR9ks	pips people in power hate poops people out of power when they empower themselves	-0.8	0.9
402	402	402	402	402	402	402	402	402	402	Tue Apr 10 20:03:49 +0000 2018	0	0	RT @asadabukhalil: How could anyone doubt that human rights, feminism, and democracy are what drive Western policies in the Middle East? ht…	asadabukhalil how could anyone doubt that human right feminism and democracy be what drive western policies in the middle east ht	0.07142857142857142	0.15892857142857142
403	403	403	403	403	403	403	403	403	403	Tue Apr 10 20:03:49 +0000 2018	0	0	Give this young lady a GOLD star!!! https://t.co/m813Ipb7Sy	give this young lady a gold star	0.1	0.4
404	404	404	404	404	404	404	404	404	404	Tue Apr 10 20:03:49 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
405	405	405	405	405	405	405	405	405	405	Tue Apr 10 20:03:49 +0000 2018	0	0	"RT @LilaGraceRose: As outrageous as it seems, @womensmarch support of sex trafficking website #Backpage shouldn’t surprise us. 

Planned Pa…"	lilagracerose as outrageous as it seem womensmarch support of sex traffic website backpage shouldnt surprise us planned pa	-1.0	1.0
406	406	406	406	406	406	406	406	406	406	Tue Apr 10 20:03:50 +0000 2018	0	0	Religious leaders in Missouri oppose a bill that would let people carry concealed guns into churches without the pe… https://t.co/9sXTZmxpc4	religious leaders in missouri oppose a bill that would let people carry conceal gun into church without the pe	0.0	0.25
407	407	407	407	407	407	407	407	407	407	Tue Apr 10 20:03:50 +0000 2018	0	0	Excited to be talking right now with Keyan Bliss of @MoveToAmend about the power of gun manufacturers to block… https://t.co/CxXQN5Bkus	excited to be talk right now with keyan bliss of movetoamend about the power of gun manufacturers to block	0.33035714285714285	0.6428571428571428
408	408	408	408	408	408	408	408	408	408	Tue Apr 10 20:03:50 +0000 2018	0	0	RT @GoDiegitoGo: If your girlfriend talks to you about her feelings and things she wants to work on and you think that’s her “complaining”,…	godiegitogo if your girlfriend talk to you about her feel and things she want to work on and you think thats her complain	0.0	0.0
409	409	409	409	409	409	409	409	409	409	Tue Apr 10 20:03:50 +0000 2018	0	0	RT @WBEplantlady: Here is guy who wants to violate your constitutional rights past.  The wrong person is on trial.  Once he steals your und…	wbeplantlady here be guy who want to violate your constitutional right past the wrong person be on trial once he steal your und	-0.15476190476190477	0.5619047619047619
410	410	410	410	410	410	410	410	410	410	Tue Apr 10 20:03:50 +0000 2018	0	0	RT @ImtiazAlamSAFMA: The democratic people of the dominant province, Punjab, must endorse the civil and human rights demands of the Pashtun…	imtiazalamsafma the democratic people of the dominant province punjab must endorse the civil and human right demand of the pashtun	0.14285714285714285	0.31785714285714284
411	411	411	411	411	411	411	411	411	411	Tue Apr 10 20:03:51 +0000 2018	0	0	"RT @Nomadzai: Wonder why 'Voice of America' wants Nawaz Sharif to join PTM?
Why on earth would a US media outlet peddle pro-PTM propaganda…"	nomadzai wonder why voice of america want nawaz sharif to join ptmwhy on earth would a us media outlet peddle proptm propaganda	-0.1	0.1
412	412	412	412	412	412	412	412	412	412	Tue Apr 10 20:03:51 +0000 2018	0	0	RT @LevittMichael: Iran’s ruthless repression of #humanrights &amp; support of terror knows no bounds. The Subcommittee on Int’l Human Rights w…	levittmichael irans ruthless repression of humanrights amp support of terror know no bound the subcommittee on intl human rights w	-0.5	0.55
413	413	413	413	413	413	413	413	413	413	Tue Apr 10 20:03:52 +0000 2018	0	0	Just sounds and mathe look off but people have rights also I can say I don't like to share I love to prepare my own feed and more yes ?	just sound and mathe look off but people have right also i can say i dont like to share i love to prepare my own fee and more yes	0.45714285714285713	0.6071428571428571
414	414	414	414	414	414	414	414	414	414	Tue Apr 10 20:03:52 +0000 2018	0	0	RT @SergiZC: Spanish institutions are accusing four Catalan citizens of rebellion, sedition and terrorism for their participation in PEACEF…	sergizc spanish institutions be accuse four catalan citizens of rebellion sedition and terrorism for their participation in peacef	0.0	0.0
415	415	415	415	415	415	415	415	415	415	Tue Apr 10 20:03:52 +0000 2018	0	0	@davidsirota Feel free to provide a list of everything Bernie has done for civil rights since then.  We'll wait	davidsirota feel free to provide a list of everything bernie have do for civil right since then well wait	0.34285714285714286	0.6678571428571429
416	416	416	416	416	416	416	416	416	416	Tue Apr 10 20:03:52 +0000 2018	0	0	RT @palestininianpr: Nikki Haley so called human rights champion just last week blocked a UNSC resolution condemning Israel's actions in Ga…	palestininianpr nikki haley so call human right champion just last week block a unsc resolution condemn israels action in ga	0.09642857142857142	0.20059523809523808
417	417	417	417	417	417	417	417	417	417	Tue Apr 10 20:03:53 +0000 2018	0	0	"RT @mattgalb99: Repeat after me Republicans:

IT'S..A..GUN..PROBLEM!!

Every country in the world has people with mental illness. America i…"	mattgalb99 repeat after me republicansitsagunproblemevery country in the world have people with mental illness america i	-0.1	0.2
418	418	418	418	418	418	418	418	418	418	Tue Apr 10 20:03:53 +0000 2018	0	0	RT @BuntinRobert: The Spanish Government is openly repressing Catalan citizens and denying democracy to Catalonia. Using Guardia Civil, the…	buntinrobert the spanish government be openly repress catalan citizens and deny democracy to catalonia using guardia civil the	0.0	0.25
419	419	419	419	419	419	419	419	419	419	Tue Apr 10 20:03:53 +0000 2018	0	0	What do they know?: The EU guarantees its citizens’ data rights, in theory via @TheEconomist #privacy #regulation	what do they know the eu guarantee its citizens data right in theory via theeconomist privacy regulation	0.2857142857142857	0.5357142857142857
420	420	420	420	420	420	420	420	420	420	Tue Apr 10 20:03:53 +0000 2018	0	0	RT @janaecamri: Police don’t murder black people because they mistake what’s in their hands for a gun. That headline is trash. Police carry…	janaecamri police dont murder black people because they mistake whats in their hand for a gun that headline be trash police carry	-0.16666666666666666	0.43333333333333335
421	421	421	421	421	421	421	421	421	421	Tue Apr 10 20:03:54 +0000 2018	0	0	"RT @1Romans58: CDC Statistics

1993  7 deaths per 100k  185 million privately owned guns

2013 3.6 deaths per 100k  357 million privately o…"	1romans58 cdc statistics1993 7 deaths per 100k 185 million privately own guns2013 36 deaths per 100k 357 million privately o	0.3	0.6875
422	422	422	422	422	422	422	422	422	422	Tue Apr 10 20:03:55 +0000 2018	0	0	"RT @The_UnSilent_: Dear Conservatives

You elected a demagogue, because you’re afraid. Afraid of gay people, afraid of black &amp; brown people…"	the_unsilent_ dear conservativesyou elect a demagogue because youre afraid afraid of gay people afraid of black amp brown people	-0.12499999999999999	0.7694444444444445
423	423	423	423	423	423	423	423	423	423	Tue Apr 10 20:03:56 +0000 2018	0	0	"RT @newpolcom: Mark your calendars! 24 April we're having an all day conference - ""The data mass: Between micro targeting &amp; macro mobilisat…"	newpolcom mark your calendar 24 april be have an all day conference the data mass between micro target amp macro mobilisat	0.0	0.0
